global_sample,global_start,global_end,orig_rms_db,filt_rms_db,rms_diff_db
17674582,17656582,17688582,130.98763673483006,120.86577418679946,10.121862548030606
17698996,17680996,17712996,134.0886105853259,132.93676480082186,1.1518457845040473
17723177,17705177,17737177,134.26673881849223,132.8907411527482,1.3759976657440234
17747396,17729396,17761396,131.17499224136685,118.6630745816583,12.511917659708558
17771464,17753464,17785464,131.97158052514314,119.39561661093666,12.575963914206483
17797300,17779300,17811300,131.12339605610828,120.41587993035436,10.707516125753912
17821623,17803623,17835623,131.19028333347296,120.51378234549831,10.676500987974649
17845734,17827734,17859734,131.3886583508269,121.25268495479722,10.13597339602967
17869645,17851645,17883645,131.23056264276653,121.00541110781438,10.225151534952147
17893819,17875819,17907819,132.96650205938872,127.93940822671958,5.027093832669138
17917870,17899870,17931870,132.73163969150244,127.63115411306863,5.100485578433805
17941153,17923153,17955153,131.07360371123045,120.89502280105171,10.178580910178738
17966003,17948003,17980003,130.91637412322362,123.34332452038353,7.573049602840086
17988719,17970719,18002719,132.0745293546289,125.29124725942114,6.783282095207767
18012871,17994871,18026871,131.44846625584768,126.3340074753244,5.114458780523279
18037010,18019010,18051010,129.97692590062303,120.5248078205963,9.452118080026736
18061181,18043181,18075181,130.09991439111639,120.28229346902376,9.81762092209263
18085287,18067287,18099287,132.65525469816745,128.78455068084688,3.870704017320577
18109111,18091111,18123111,131.298667234983,124.94928961780866,6.349377617174326
18133294,18115294,18147294,130.00658181153779,122.07794313469043,7.928638676847356
18157132,18139132,18171132,129.82786932163577,122.37715571843665,7.4507136031991195
18181493,18163493,18195493,130.51764048978214,124.97002400414326,5.547616485638883
18205565,18187565,18219565,130.696722866705,123.97982104285937,6.7169018238456175
18229974,18211974,18243974,130.3255311147334,120.89976494096527,9.425766173768125
18253959,18235959,18267959,130.28196269361058,121.691443274447,8.590519419163584
18277777,18259777,18291777,134.52434870782116,133.192406870981,1.3319418368401728
18302387,18284387,18316387,129.97985105465892,123.4582712425387,6.521579812120223
18325239,18307239,18339239,129.8552478727874,119.3046266202841,10.550621252503305
18348461,18330461,18362461,131.12171736167593,120.55396542081812,10.567751940857818
18372179,18354179,18386179,131.5116126792805,121.11339831406931,10.398214365211174
18396056,18378056,18410056,131.2387268953684,120.650017402873,10.588709492495383
18419777,18401777,18433777,131.60050766438712,122.40904707267062,9.191460591716506
18444022,18426022,18458022,130.9803992354276,122.33180592274515,8.64859331268245
18467750,18449750,18481750,133.57922051928722,129.13655645559885,4.442664063688369
18492232,18474232,18506232,133.16640259567993,129.91970026780936,3.2467023278705653
18515366,18497366,18529366,131.6462826074623,123.79780946313875,7.848473144323549
18538810,18520810,18552810,131.5686209063549,123.03214713327343,8.536473773081482
18562820,18544820,18576820,131.144766827307,121.39649213229909,9.748274695007908
18586670,18568670,18600670,131.0786370865424,120.40924207191804,10.669395014624342
18610389,18592389,18624389,131.06577461254008,120.45484722272916,10.610927389810925
18634245,18616245,18648245,130.7278132392045,121.40462970734373,9.323183531860764
18657992,18639992,18671992,132.40507368006615,128.3859855878948,4.0190880921713585
18682548,18664548,18696548,131.7809262402254,128.75787903436566,3.02304720585974
18706247,18688247,18720247,130.25626551935486,122.9437949232416,7.312470596113258
18730216,18712216,18744216,129.7134756300498,122.51496925235679,7.198506377693008
18752942,18734942,18766942,130.0660192602296,120.85162554780558,9.214393712424027
18776597,18758597,18790597,131.55317097529127,125.76246546379122,5.79070551150005
18800327,18782327,18814327,131.87356532652723,126.58215147520843,5.291413851318794
18824354,18806354,18838354,130.51097704836448,121.68138132431771,8.829595724046769
18847987,18829987,18861987,133.56294030830387,129.7130286685179,3.8499116397859723
18872499,18854499,18886499,130.18603494351652,122.67780425921268,7.5082306843038396
18896159,18878159,18910159,129.70148387086903,121.57209442836388,8.129389442505143
19689093,19671093,19703093,127.98229191466397,122.66980863481974,5.31248327984423
19713178,19695178,19727178,129.36458230701524,123.25828803158187,6.1062942754333704
19737250,19719250,19751250,129.50647320107055,121.87822330881662,7.628249892253933
19761256,19743256,19775256,129.25347180589569,121.48616776760312,7.767304038292565
19785082,19767082,19799082,129.0848427469764,122.07307266847614,7.011770078500248
19808290,19790290,19822290,131.7689553778005,128.14335301524846,3.62560236255203
19832361,19814361,19846361,130.387974593636,126.50471444791765,3.8832601457183387
19856340,19838340,19870340,129.62779350034833,120.71502996443957,8.912763535908766
19880352,19862352,19894352,129.1506156866197,120.61480876159173,8.535806925027956
19904423,19886423,19918423,129.25432034881817,123.03306259429996,6.221257754518206
19928517,19910517,19942517,128.51612435816665,121.66526622632439,6.850858131842259
19953254,19935254,19967254,128.7706266876197,120.95706248154605,7.813564206073664
19977232,19959232,19991232,133.01096863319205,130.64213346118223,2.368835172009824
20001269,19983269,20015269,134.71467506556567,133.29370311392395,1.420971951641718
20025283,20007283,20039283,128.80116217767912,120.69465125299821,8.106510924680904
20049137,20031137,20063137,129.17777186944016,122.19633023420499,6.981441635235171
20073203,20055203,20087203,130.2385085318219,125.130366751503,5.108141780318903
20097262,20079262,20111262,129.20866855282932,120.10866116760468,9.100007385224643
20121199,20103199,20135199,128.9614136375366,122.3646518217459,6.5967618157907
